Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2019,439.80,440.55,433.65,437.25,437.381408818058032717,260715,3055,114031894.00,58563,22.46,6.90,-2.55
27-June-2019,439.80,443.85,437.90,440.75,441.091842063920038384,471026,4694,207765726.00,115830,24.59,5.95,0.95
26-June-2019,432.80,439.95,432.35,438.60,437.609106239460370994,355800,4067,155701320.00,91819,25.81,7.60,5.80
25-June-2019,429.60,434.50,424.80,433.65,430.267742599661065268,315695,4576,135833375.00,100152,31.72,9.70,4.05
24-June-2019,431.50,433.65,428.55,429.60,430.840239742105098431,255608,4545,110126212.00,91207,35.68,5.10,-1.90
21-June-2019,432.95,435.20,428.75,430.85,432.112712793682858199,462361,4572,199792066.00,124890,27.01,6.45,-2.10
20-June-2019,420.15,434.50,419.60,433.35,426.671155363667891374,994795,8194,424450332.00,556686,55.96,14.90,13.20
19-June-2019,425.00,426.00,417.40,419.90,422.654897129448447264,749194,11302,316650513.00,334858,44.70,8.60,-5.10
18-June-2019,415.05,425.90,415.05,422.20,421.460849574741863603,637260,6489,268580141.00,202003,31.70,10.85,7.15
17-June-2019,418.20,419.75,413.40,414.40,415.452227989370166104,369526,4079,153520400.00,195263,52.84,6.35,-3.80
14-June-2019,420.00,421.65,416.20,417.90,418.677171512993993858,310682,3422,130075461.00,80735,25.99,5.45,-2.10
13-June-2019,416.00,422.10,415.40,420.00,418.549487764885646247,223823,3183,93681002.00,41238,18.42,6.70,4.00
12-June-2019,422.50,422.50,414.90,418.00,417.290180560635786253,300730,3621,125491676.00,84895,28.23,7.60,-4.50
11-June-2019,419.35,423.90,413.15,421.45,420.275106119518764243,415098,3052,174455356.00,119906,28.89,10.75,2.10
10-June-2019,419.40,422.75,412.85,415.90,416.929201877482016294,415237,4072,173124431.00,109181,26.29,9.90,-3.50
7-June-2019,413.75,418.40,407.85,416.85,415.669345647821767698,793212,7580,329713913.00,297536,37.51,10.55,3.10
6-June-2019,416.50,417.90,410.40,411.60,414.312192738071867442,478826,5563,198383450.00,161142,33.65,7.50,-4.90
4-June-2019,416.00,422.75,416.00,418.95,420.050568794308252273,394255,3084,165607037.00,75467,19.14,6.75,2.95
3-June-2019,422.55,426.25,419.60,422.85,423.085544305292284011,491149,6855,207798042.00,176733,35.98,6.65,0.30
31-May-2019,429.50,430.30,414.55,423.40,423.355006110810516471,578483,5001,244903674.00,82287,14.22,15.75,-6.10
30-May-2019,422.95,427.90,420.00,426.45,424.307391222617352364,388339,4300,164775108.00,99802,25.70,7.90,3.50
29-May-2019,429.90,430.05,421.80,422.90,424.885030058176603116,628947,6408,267230165.00,159924,25.43,8.25,-7.00
28-May-2019,435.00,437.80,428.55,434.50,432.471875566965862070,512597,5384,221683786.00,113443,22.13,9.25,-0.50
27-May-2019,431.70,437.90,430.00,435.20,433.262015129567036858,807690,8128,349941397.00,174001,21.54,7.90,3.50
24-May-2019,413.90,433.55,413.00,431.50,422.662935810392895151,1956298,17018,826854656.00,949391,48.53,20.55,17.60
23-May-2019,412.20,427.70,407.70,410.60,417.708362757967998513,2077341,18184,867722708.00,326448,15.71,20.00,-1.60
22-May-2019,402.00,408.35,401.20,405.50,405.686325006923498636,530801,6112,215338707.00,132928,25.04,7.15,3.50
21-May-2019,408.15,410.95,397.85,400.35,403.375549843500326165,668372,6268,269604923.00,148181,22.17,13.10,-7.80
