Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-May-2018,487.70,504.70,481.70,499.70,497.452715536921055474,1147692,14707,570922502.00,225362,19.64,23.00,12.00
25-May-2018,465.60,472.00,456.45,466.55,463.197080311744038315,369149,4741,170988739.00,83626,22.65,15.55,0.95
24-May-2018,455.00,469.50,451.60,462.05,463.146905635481892151,345596,5079,160061718.00,63353,18.33,17.90,7.05
23-May-2018,454.00,461.05,449.50,451.95,456.328536934499465173,254288,3823,116038871.00,46936,18.46,11.55,-2.05
22-May-2018,447.50,455.90,434.80,453.00,446.122112970258452746,369584,5339,164879595.00,67786,18.34,21.10,5.50
21-May-2018,464.70,467.00,442.20,443.80,451.257140152859610515,422610,6560,190705780.00,144988,34.31,24.80,-20.90
18-May-2018,489.70,489.70,463.00,464.70,473.193286143085568947,534715,6336,253023548.00,117673,22.01,26.70,-25.00
17-May-2018,470.10,485.65,468.25,480.10,477.198878749624837047,436477,8019,208286335.00,94448,21.64,17.40,10.00
16-May-2018,469.10,473.00,462.55,471.85,468.237226730191816174,241794,3274,113216952.00,35538,14.70,10.45,2.75
15-May-2018,472.55,479.95,459.45,468.25,473.066907351194605332,655907,7812,310287896.00,280466,42.76,20.50,-4.30
14-May-2018,473.00,487.50,471.35,474.05,480.353283400449198072,404276,6086,194195304.00,79588,19.69,16.15,1.05
11-May-2018,496.00,496.00,468.05,471.85,478.511229752818924314,750907,11974,359317432.00,230224,30.66,27.95,-24.15
10-May-2018,506.25,509.90,495.50,496.95,501.586215612983031704,185935,4420,93262433.00,69643,37.46,14.40,-9.30
9-May-2018,511.60,514.50,505.10,506.30,509.989545190277536948,196082,2207,99999770.00,47890,24.42,9.40,-5.30
8-May-2018,515.00,519.90,508.90,511.50,513.518799770338750343,200295,2272,102855248.00,32889,16.42,11.00,-3.50
7-May-2018,518.75,520.00,507.25,513.55,512.111485556235949745,243323,3128,124608503.00,44116,18.13,12.75,-5.20
4-May-2018,529.70,533.20,516.60,518.75,525.067842647036128215,323985,4364,170114105.00,71508,22.07,16.60,-10.95
3-May-2018,519.95,537.50,511.50,534.50,523.530777093657521307,541003,6665,283231721.00,126896,23.46,26.00,14.55
2-May-2018,530.95,531.25,510.75,515.55,521.102484403406108228,361938,3910,188606791.00,84891,23.45,20.50,-15.40
30-April-2018,529.00,531.25,525.65,528.15,528.230792338213390186,239683,3026,126607941.00,31559,13.17,5.60,-0.85
27-April-2018,516.00,526.10,515.50,524.25,521.046055167097946374,290608,3628,151420152.00,61652,21.21,10.60,8.25
26-April-2018,514.50,522.80,511.00,512.55,515.157959343170485146,235434,4118,121285699.00,122683,52.11,11.80,-1.95
25-April-2018,515.00,521.30,511.20,514.30,516.867966757318288542,118402,1817,61198201.00,30807,26.02,10.10,-0.70
24-April-2018,517.80,523.55,512.95,517.65,519.213272239722996016,268877,3073,139604507.00,105741,39.33,10.60,-0.15
