Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-March-2019,1406.05,1408.00,1387.20,1393.75,1392.383708790571421942,86206,2634,120031830.00,60074,69.69,20.80,-12.30
5-March-2019,1394.50,1409.00,1384.80,1401.20,1399.599890375362877849,49259,1821,68942891.00,30958,62.85,24.20,6.70
1-March-2019,1407.60,1417.70,1388.15,1392.15,1400.361772486772486772,40824,1971,57168369.00,10004,24.51,29.55,-15.45
28-February-2019,1413.00,1415.45,1401.00,1405.05,1408.124851775572614366,64092,1195,90249538.00,40692,63.49,14.45,-7.95
27-February-2019,1401.25,1428.45,1395.40,1402.50,1405.530825171442884040,115782,2656,162735170.00,50800,43.88,33.05,1.25
26-February-2019,1399.00,1406.50,1379.15,1401.25,1396.632865731462925851,32435,1287,45299787.00,12094,37.29,27.35,2.25
25-February-2019,1402.80,1405.80,1391.75,1398.75,1399.114309879314270843,30741,1766,43010173.00,16801,54.65,14.05,-4.05
22-February-2019,1400.00,1406.95,1383.95,1398.30,1401.825272807771440477,115191,928,161477655.00,6726,5.84,23.00,-1.70
21-February-2019,1398.55,1407.75,1392.00,1397.75,1399.483141288376769004,77586,4201,108580299.00,44705,57.62,15.75,-0.80
20-February-2019,1384.15,1396.40,1377.00,1394.40,1389.060114469031387845,27431,1042,38103308.00,5405,19.70,19.40,10.25
19-February-2019,1376.00,1397.00,1372.00,1378.95,1384.374773497203182856,25386,1393,35143738.00,6245,24.60,25.00,2.95
18-February-2019,1400.00,1400.00,1346.75,1379.75,1370.234368103575106664,61173,2331,83821347.00,13876,22.68,53.25,-20.25
15-February-2019,1399.45,1402.80,1373.00,1395.25,1386.073151733653803356,44934,1345,62281811.00,4688,10.43,29.80,-4.20
14-February-2019,1419.65,1422.45,1397.05,1399.45,1407.677469803347419558,30053,1396,42304931.00,11080,36.87,25.40,-20.20
13-February-2019,1455.90,1455.90,1416.75,1423.10,1433.380858234104695574,22255,854,31899891.00,8249,37.07,39.15,-32.80
12-February-2019,1435.00,1456.55,1434.55,1448.70,1447.704276598467811237,109386,2941,158358580.00,60686,55.48,22.00,13.70
11-February-2019,1450.00,1456.15,1427.00,1437.95,1439.041630872926716447,45399,2012,65331051.00,11255,24.79,29.15,-12.05
8-February-2019,1475.00,1478.60,1445.00,1448.40,1458.064272169548243167,44825,1602,65357731.00,9455,21.09,33.60,-26.60
7-February-2019,1474.75,1476.00,1457.65,1472.05,1467.203750669762457581,27995,1261,41074369.00,10163,36.30,18.35,-2.70
6-February-2019,1468.70,1472.95,1433.85,1465.85,1465.971531501687405536,48299,1967,70804959.00,16330,33.81,39.10,-2.85
5-February-2019,1444.00,1465.95,1444.00,1450.45,1453.594619937877278321,34126,1452,49605370.00,7193,21.08,21.95,6.45
4-February-2019,1453.00,1453.00,1430.30,1448.40,1442.545080279950596953,41293,2473,59567014.00,14894,36.07,22.70,-4.60
1-February-2019,1416.00,1469.35,1409.50,1456.95,1447.667272588511999333,144133,5202,208656627.00,37032,25.69,59.85,40.95
