Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
17-July-2018,26.00,26.45,23.05,24.10,24.195767195767195767,1134,24,27438.00,931,82.10,3.40,-1.90
16-July-2018,26.45,26.45,25.90,26.00,26.128205128205128205,624,4,16304.00,624,100.00,0.55,-0.45
13-July-2018,26.90,26.90,23.45,24.00,24.394088669950738916,812,11,19808.00,711,87.56,3.45,-2.90
12-July-2018,24.60,26.90,24.60,26.40,26.308108108108108108,185,9,4867.00,183,98.92,2.30,1.80
11-July-2018,25.20,26.95,25.20,26.95,26.584615384615384615,65,4,1728.00,40,61.54,1.75,1.75
10-July-2018,27.50,27.50,24.90,27.10,27.093484419263456090,706,5,19128.00,704,99.72,2.60,-0.40
9-July-2018,26.70,26.70,23.45,25.30,25.701592623637887678,1193,13,30662.00,1193,100.00,3.25,-1.40
6-July-2018,23.15,24.00,23.10,23.15,23.496304718590108015,3518,16,82660.00,3418,97.16,0.90,0.00
5-July-2018,23.50,25.95,23.00,23.25,23.561403508771929824,171,8,4029.00,170,99.42,2.95,-0.25
4-July-2018,21.50,23.90,21.50,23.35,23.122550765942287139,2807,24,64905.00,2379,84.75,2.40,1.85
3-July-2018,24.10,24.10,21.65,23.25,23.219382321618743343,1878,24,43606.00,1742,92.76,2.45,-0.85
2-July-2018,23.00,24.50,22.00,23.10,23.129181439802682287,6487,44,150039.00,6136,94.59,2.50,0.10
29-June-2018,24.75,24.95,24.75,24.90,24.857142857142857142,3640,33,90480.00,3640,100.00,0.20,0.15
28-June-2018,24.75,25.00,24.75,24.80,24.808576755748912367,1609,7,39917.00,1609,100.00,0.25,0.05
27-June-2018,27.00,27.00,24.75,25.25,25.787336187881147009,7707,40,198743.00,6988,90.67,2.25,-1.75
26-June-2018,27.05,27.05,25.50,25.75,25.852517985611510791,3058,22,79057.00,2708,88.55,1.55,-1.30
25-June-2018,27.10,28.85,25.70,27.05,26.244471744471744471,1628,21,42726.00,1510,92.75,3.15,-0.05
22-June-2018,27.10,29.80,26.70,27.30,26.900261096605744125,3830,32,103028.00,3000,78.33,3.10,0.20
21-June-2018,28.60,31.40,27.50,28.20,28.699307616221562809,4044,66,116060.00,2774,68.60,3.90,-0.40
20-June-2018,32.60,32.60,26.15,31.55,30.128947368421052631,7220,42,217531.00,6057,83.89,6.45,-1.05
19-June-2018,26.50,28.70,26.50,27.35,27.263157894736842105,399,12,10878.00,100,25.06,2.20,0.85
18-June-2018,27.20,29.85,25.50,27.50,28.046990496304118268,1894,24,53121.00,1357,71.65,4.35,0.30
15-June-2018,33.70,33.70,26.35,28.75,29.511056511056511056,407,16,12011.00,296,72.73,7.35,-4.95
14-June-2018,26.05,28.65,26.00,28.50,27.162083936324167872,691,16,18769.00,479,69.32,2.65,2.45
13-June-2018,29.50,29.50,28.85,28.85,28.852459016393442622,61,3,1760.00,60,98.36,0.65,-0.65
12-June-2018,27.50,27.50,25.60,27.40,26.580152671755725190,131,5,3482.00,121,92.37,1.90,-0.10
11-June-2018,29.75,29.75,25.10,25.95,26.229541945445187853,1943,18,50964.00,1581,81.37,4.65,-3.80
