Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-September-2018,3114.00,3131.65,3077.95,3091.60,3101.439833256137100509,10795,1315,33480043.00,3007,27.86,53.70,-22.40
26-September-2018,3161.00,3161.00,3090.60,3104.50,3104.331561512980509976,12981,1163,40297328.00,3330,25.65,70.40,-56.50
25-September-2018,3108.25,3119.00,3082.95,3107.70,3099.212086164522191701,13834,1436,42874500.00,2707,19.57,36.05,-0.55
24-September-2018,3196.40,3196.40,3060.00,3105.60,3115.914899240171787248,15135,1869,47159372.00,3815,25.21,136.40,-90.80
21-September-2018,3170.00,3205.00,3026.25,3165.70,3142.901724641917567962,17105,1485,53759334.00,4553,26.62,178.75,-4.30
19-September-2018,3110.00,3176.05,3106.05,3142.35,3149.425047127284648799,12201,1212,38426135.00,2625,21.51,70.00,32.35
18-September-2018,3133.00,3155.90,3100.05,3111.65,3128.676454885210891617,18730,1572,58600110.00,5816,31.05,55.85,-21.35
17-September-2018,3186.00,3186.00,3128.25,3132.20,3140.020589898228420655,21224,1900,66643797.00,9756,45.97,57.75,-53.80
14-September-2018,3165.05,3197.45,3156.05,3186.95,3176.702906520031421838,12730,1203,40439428.00,3179,24.97,41.40,21.90
12-September-2018,3209.95,3209.95,3110.45,3164.20,3154.135631222923158774,26314,2039,82997925.00,5610,21.32,99.50,-45.75
11-September-2018,3300.00,3300.00,3165.00,3178.00,3213.711184766361214011,30774,2905,98898748.00,10048,32.65,135.00,-122.00
10-September-2018,3327.45,3334.40,3261.00,3278.35,3283.314736002127942545,15038,1341,49374487.00,2861,19.03,73.40,-49.10
7-September-2018,3198.90,3345.00,3168.50,3327.45,3268.299067115833117387,38590,3203,126123661.00,16004,41.47,176.50,128.55
6-September-2018,3151.00,3178.00,3118.00,3161.00,3151.896205983797224673,12467,996,39294690.00,3141,25.19,60.00,10.00
5-September-2018,3180.00,3197.75,3137.10,3148.20,3169.128997581295350712,18605,1676,58961645.00,5209,28.00,60.65,-31.80
4-September-2018,3237.05,3249.25,3181.10,3185.75,3207.069442443451952168,13882,1133,44520538.00,3216,23.17,68.15,-51.30
3-September-2018,3275.75,3291.00,3237.00,3242.65,3260.923807035876001393,11484,874,37448449.00,4310,37.53,54.00,-33.10
31-August-2018,3211.05,3260.00,3201.25,3253.10,3241.065461029037187977,11778,970,38173269.00,2670,22.67,58.75,42.05
30-August-2018,3232.75,3250.00,3201.15,3221.35,3231.026945201332122313,13212,1645,42688328.00,5544,41.96,48.85,-11.40
29-August-2018,3239.80,3270.50,3202.85,3239.85,3242.579943719621386543,19545,1299,63376225.00,6504,33.28,67.65,0.05
28-August-2018,3248.00,3248.00,3191.10,3231.90,3217.942092211609110947,21776,1635,70073907.00,6907,31.72,56.90,-16.10
27-August-2018,3235.75,3400.00,3213.30,3223.85,3224.495777717243257967,22026,2182,71022744.00,6936,31.49,186.70,-11.90
24-August-2018,3273.80,3287.00,3200.30,3212.60,3234.170189521683370541,21053,1516,68088985.00,7345,34.89,86.70,-61.20
23-August-2018,3348.00,3348.00,3267.00,3280.90,3285.817135737320433890,13644,1300,44831689.00,4485,32.87,81.00,-67.10
21-August-2018,3310.00,3348.00,3295.30,3309.60,3317.357896178605670456,29204,1608,96880120.00,12975,44.43,52.70,-0.40
20-August-2018,3253.65,3323.90,3253.60,3305.05,3301.084162520729684908,14472,1404,47773290.00,4259,29.43,70.30,51.40
17-August-2018,3325.00,3325.00,3235.25,3248.60,3278.118344182941078284,11982,976,39278414.00,3245,27.08,89.75,-76.40
16-August-2018,3265.00,3308.10,3235.75,3286.10,3278.577643256553634638,19493,1190,63909314.00,2723,13.97,72.35,21.10
14-August-2018,3330.00,3330.10,3250.00,3263.00,3286.009920844327176781,18950,1808,62269888.00,6110,32.24,80.10,-67.00
13-August-2018,3282.00,3343.95,3280.00,3305.60,3320.911364098393982516,14757,1689,49006689.00,5993,40.61,63.95,23.60
10-August-2018,3286.00,3338.95,3266.10,3321.40,3310.786659338070747124,25471,1358,84329047.00,6671,26.19,72.85,35.40
9-August-2018,3317.00,3338.00,3260.10,3275.15,3303.807663886836271508,18946,1436,62593940.00,6271,33.10,77.90,-41.85
8-August-2018,3301.80,3323.55,3288.00,3298.40,3303.589163757778115040,13178,1139,43534698.00,6585,49.97,35.55,-3.40
7-August-2018,3315.00,3323.45,3269.95,3301.80,3297.055964481831989718,17118,1383,56439004.00,7487,43.74,53.50,-13.20
6-August-2018,3280.00,3305.75,3253.95,3296.95,3285.567099567099567099,15477,1480,50850722.00,5691,36.77,51.80,16.95
3-August-2018,3268.35,3283.90,3231.50,3246.10,3258.740755743301892251,17281,1297,56314299.00,3597,20.81,52.40,-22.25
2-August-2018,3282.00,3290.00,3220.00,3266.75,3261.759920869257115861,33868,1941,110469285.00,13690,40.42,70.00,-15.25
1-August-2018,3313.70,3333.30,3250.00,3272.00,3296.869717917270598728,35876,2674,118278498.00,9655,26.91,83.30,-41.70
31-July-2018,3210.00,3303.45,3190.05,3293.80,3265.725378508396541038,33883,2563,110652573.00,11830,34.91,113.40,83.80
30-July-2018,3181.60,3227.05,3180.00,3205.00,3200.875142155982522296,16707,1485,53477021.00,4757,28.47,47.05,23.40
27-July-2018,3157.85,3230.00,3136.30,3193.80,3197.872750729951789230,44181,3350,141285216.00,10820,24.49,93.70,35.95
26-July-2018,3052.10,3187.65,3052.10,3137.70,3121.662639948442019753,66721,6350,208280453.00,14685,22.01,135.55,85.60
25-July-2018,3141.85,3199.00,3071.10,3111.95,3131.932761364422611222,72265,6086,226329121.00,14414,19.95,127.90,-29.90
24-July-2018,3185.60,3208.00,3037.10,3101.45,3125.607388664841665299,115799,7913,361942210.00,39044,33.72,170.90,-84.15
