Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-July-2013,368.80,370.80,357.00,363.30,365.166636792143783400,808939,20507,295397534.00,80192,9.91,13.80,-5.50
26-July-2013,381.00,382.00,342.40,367.20,361.479776499326530146,2628180,61178,950033919.00,337000,12.82,39.60,-13.80
25-July-2013,381.50,392.65,369.55,373.65,379.496724557925676817,1970879,41696,747942125.00,476290,24.17,23.10,-7.85
24-July-2013,422.10,423.20,375.10,383.35,394.449529423710294902,4195494,85597,1654910634.00,1227667,29.26,48.10,-38.75
23-July-2013,430.00,443.00,428.50,438.75,437.425209257974077230,543229,16672,237622059.00,145990,26.87,14.50,8.75
22-July-2013,428.00,432.45,422.10,423.85,427.061902431990999104,423069,11334,180676652.00,112799,26.66,10.35,-4.15
19-July-2013,443.90,446.85,422.90,424.70,432.648228333254269061,611317,27350,264485217.00,112155,18.35,23.95,-19.20
18-July-2013,426.60,441.85,422.25,440.40,433.922564560782371554,773341,24049,335570110.00,162571,21.02,19.60,13.80
17-July-2013,453.00,454.95,417.10,426.90,430.578022375940900453,1259299,30274,542226473.00,248715,19.75,37.85,-26.10
16-July-2013,478.70,479.50,445.10,451.55,456.786461179990219486,1668624,43306,762204852.00,894712,53.62,34.40,-27.15
15-July-2013,490.00,502.00,485.05,500.50,496.984819026926484323,249457,7973,123976342.00,69258,27.76,16.95,10.50
12-July-2013,491.00,492.45,482.30,489.65,487.332235430153210052,114157,3891,55632386.00,18535,16.24,10.15,-1.35
11-July-2013,483.70,494.00,483.50,488.15,489.787895483121497881,234144,6822,114680897.00,62825,26.83,10.50,4.45
10-July-2013,480.05,484.20,472.35,475.95,478.950306528689327935,147947,4837,70859261.00,28168,19.04,11.85,-4.10
9-July-2013,470.00,483.00,470.00,478.10,476.176287335736093396,225019,7181,107148712.00,39345,17.49,13.00,8.10
8-July-2013,465.00,470.00,452.65,467.70,462.776186816093093986,241992,8518,111988135.00,72832,30.10,17.35,2.70
5-July-2013,473.15,477.80,463.00,464.95,469.078593756165140269,228097,6509,106995420.00,62805,27.53,14.80,-8.20
4-July-2013,465.00,476.45,461.85,469.95,468.839839686807735081,333597,7982,156403564.00,94190,28.23,14.60,4.95
3-July-2013,466.70,471.25,456.35,464.00,462.123967408335944844,319100,6133,147463758.00,146514,45.91,14.90,-2.70
2-July-2013,469.80,474.00,463.85,468.35,468.404453390705305820,368124,6284,172430921.00,181418,49.28,10.15,-1.45
1-July-2013,462.00,471.90,461.25,470.25,468.870827544218430460,320285,6655,150172293.00,155100,48.43,10.65,8.25
28-June-2013,449.50,464.10,441.40,461.00,451.869541456404391756,790481,14462,357194287.00,352667,44.61,22.70,11.50
27-June-2013,455.00,457.90,437.05,443.90,445.561382396495008052,277547,7997,123664225.00,58398,21.04,20.85,-11.10
26-June-2013,450.00,459.00,445.25,448.10,453.121915398310502041,189287,5764,85770088.00,34107,18.02,13.75,-1.90
25-June-2013,444.70,453.50,435.75,447.80,445.300537747209951341,347933,10294,154934752.00,67246,19.33,17.75,3.10
24-June-2013,450.00,450.50,438.55,441.20,444.116423009989302877,187901,5827,83449920.00,40042,21.31,11.95,-8.80
21-June-2013,457.00,462.00,445.80,453.10,453.634277969307578531,363738,11313,165004025.00,76968,21.16,16.20,-3.90
20-June-2013,471.75,471.75,458.00,459.40,462.247270452907664486,294188,7962,135987600.00,113137,38.46,13.75,-12.35
19-June-2013,477.95,479.50,470.80,478.15,476.571657876633799587,152635,5483,72741515.00,31445,20.60,8.70,0.20
18-June-2013,483.00,483.10,473.35,475.45,478.073885117281190292,196792,8002,94081116.00,41047,20.86,9.75,-7.55
17-June-2013,481.50,489.45,470.00,484.10,481.535951321777368717,293355,8716,141260979.00,59443,20.26,19.45,2.60
14-June-2013,461.95,480.75,461.95,478.45,474.043334528219221730,251070,6452,119018060.00,68910,27.45,18.80,16.50
13-June-2013,465.00,469.50,455.00,456.30,461.503549396346934316,215107,4906,99272644.00,60516,28.13,14.50,-8.70
12-June-2013,472.00,474.10,461.65,469.05,468.912733088223171153,242612,5134,113763856.00,40233,16.58,12.45,-2.95
11-June-2013,487.00,488.00,466.70,472.05,476.882715236834994907,288682,5857,137667456.00,90458,31.33,21.30,-14.95
10-June-2013,498.80,503.10,487.60,490.15,494.179306293369217019,199162,3898,98421739.00,36823,18.49,15.50,-8.65
7-June-2013,509.00,514.70,501.40,503.10,508.540358744394618834,171710,3705,87321465.00,24485,14.26,13.30,-5.90
6-June-2013,499.00,509.60,492.50,507.55,502.981138611496010320,251148,5020,126322707.00,50558,20.13,17.10,8.55
5-June-2013,492.80,502.90,490.00,500.15,498.677497060594763557,174355,3760,86946915.00,32265,18.51,12.90,7.35
4-June-2013,505.00,508.80,490.35,493.40,500.457273223963024763,135442,3215,67782934.00,21707,16.03,18.45,-11.60
3-June-2013,495.00,504.95,486.55,502.35,496.416174845154428479,143853,3530,71410956.00,25578,17.78,18.40,7.35
31-May-2013,499.95,503.05,486.00,487.45,492.597643183400404122,176679,4266,87031659.00,49674,28.12,17.05,-12.50
30-May-2013,500.00,507.00,498.00,499.95,501.002862222446380612,158618,2996,79468072.00,32313,20.37,9.00,-0.05
29-May-2013,515.00,519.00,500.30,502.85,505.216693744922826969,187112,3450,94532106.00,43110,23.04,18.70,-12.15
28-May-2013,523.00,523.00,513.00,514.90,516.984464489871832041,182807,3207,94508379.00,33302,18.22,10.00,-8.10
27-May-2013,505.00,520.00,504.10,518.25,514.457241364495617803,186208,3004,95796054.00,33345,17.91,15.90,13.25
24-May-2013,501.35,509.00,496.00,505.55,504.084569184813012592,189478,3443,95512936.00,19264,10.17,13.00,4.20
23-May-2013,504.80,504.80,494.30,497.10,498.432274037858844177,191448,3514,95423862.00,32563,17.01,10.50,-7.70
22-May-2013,519.00,522.10,505.65,510.50,514.336900092488202690,148127,2926,76187182.00,19467,13.14,16.45,-8.50
21-May-2013,530.00,530.65,513.95,515.35,520.493593819437322667,292530,4614,152259991.00,100831,34.47,16.70,-14.65
20-May-2013,541.90,547.15,528.35,530.00,536.304191693987986885,201613,3303,108125897.00,37891,18.79,18.80,-11.90
17-May-2013,542.15,547.10,537.30,542.30,541.042538739121205688,211995,4220,114698313.00,39917,18.83,9.80,0.15
16-May-2013,533.40,546.80,531.00,542.60,540.125713225961063703,415191,7692,224255335.00,77715,18.72,15.80,9.20
15-May-2013,506.50,530.00,506.50,527.20,521.519142380353003491,351158,5795,183135619.00,78052,22.23,23.50,20.70
