Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-June-2019,83.15,83.25,79.85,82.80,81.616402643552190229,301110,1373,24575515.00,63160,20.98,3.40,-0.35
12-June-2019,84.95,85.40,82.80,83.15,83.786817337272699582,131324,730,11003220.00,24916,18.97,2.60,-1.80
11-June-2019,82.00,85.00,81.10,84.60,83.504036535918266505,275236,1319,22983317.00,85039,30.90,3.90,2.60
10-June-2019,83.00,83.00,78.00,81.05,80.603432342014306045,432824,2301,34887100.00,118290,27.33,5.00,-1.95
7-June-2019,82.15,83.00,81.00,81.50,82.061646928516656726,234740,1085,19263151.00,36888,15.71,2.00,-0.65
6-June-2019,86.00,86.20,81.80,82.10,83.527057711816122621,359805,1343,30053453.00,100413,27.91,4.40,-3.90
4-June-2019,84.80,86.55,84.40,85.50,85.420231730892093862,242609,1002,20723717.00,37106,15.29,2.15,0.70
3-June-2019,83.30,85.40,81.95,84.80,83.855973228084965066,234873,1097,19695504.00,41599,17.71,3.45,1.50
31-May-2019,86.30,86.30,82.90,83.75,84.335136844043012129,249883,1222,21073917.00,62984,25.21,3.40,-2.55
30-May-2019,86.05,86.15,84.20,84.90,85.289467529755690123,239450,1085,20422563.00,69336,28.96,1.95,-1.15
29-May-2019,88.25,88.25,84.75,85.25,85.492873910127431254,202776,1244,17335903.00,53857,26.56,3.50,-3.00
28-May-2019,88.00,89.30,86.95,87.55,88.177174926420854432,328218,1739,28941336.00,51314,15.63,2.35,-0.45
27-May-2019,87.50,87.95,86.40,87.00,87.219821165699109323,228927,1191,19966972.00,61831,27.01,1.55,-0.50
24-May-2019,85.75,87.20,84.65,86.80,86.169064898231564898,335664,1673,28923853.00,73415,21.87,2.55,1.05
23-May-2019,87.50,87.50,84.00,84.70,85.481174683265850456,436407,2233,37304583.00,86545,19.83,3.50,-2.80
22-May-2019,83.25,86.00,82.90,85.35,84.485619985412107950,274200,1896,23165957.00,55215,20.14,3.10,2.10
21-May-2019,89.10,89.10,82.30,83.10,84.964775186465418908,981013,4937,83351549.00,273329,27.86,6.80,-6.00
20-May-2019,86.55,89.65,84.00,88.80,87.135983889432035630,598365,2635,52139123.00,179465,29.99,5.65,2.25
17-May-2019,84.00,84.00,80.80,83.10,82.023752552208331840,279170,1136,22898571.00,138292,49.54,3.20,-0.90
16-May-2019,83.00,84.35,81.75,83.05,82.960820262103619202,250359,1590,20769988.00,38382,15.33,2.60,0.05
15-May-2019,87.00,87.20,80.25,80.85,82.426204654885932250,329804,1983,27184492.00,95315,28.90,6.95,-6.15
14-May-2019,82.10,87.15,82.10,86.35,85.584023677018281716,282468,1631,24174748.00,33427,11.83,5.05,4.25
13-May-2019,91.70,91.70,84.50,85.35,86.714542334537321490,311188,1868,26984525.00,91260,29.33,7.20,-6.35
10-May-2019,90.00,90.50,87.95,89.35,89.389159964586658109,349021,1882,31198694.00,79818,22.87,2.55,-0.65
9-May-2019,88.25,90.30,87.30,88.60,88.589805685688724526,434811,1826,38519822.00,69285,15.93,3.00,0.35
8-May-2019,91.00,91.40,88.30,88.80,89.424081211788110891,425751,1849,38072392.00,87886,20.64,3.10,-2.20
7-May-2019,96.75,97.15,90.20,91.20,93.702477507523871758,442259,2447,41440764.00,79130,17.89,6.95,-5.55
6-May-2019,98.80,98.80,95.05,95.65,96.521246687697160883,396250,1904,38246544.00,79839,20.15,3.75,-3.15
3-May-2019,97.90,102.90,97.10,100.40,101.347989124985100775,528551,2583,53567581.00,51970,9.83,5.80,2.50
2-May-2019,102.60,102.60,98.55,99.10,100.153087611878609651,273399,1660,27381754.00,84503,30.91,4.05,-3.50
30-April-2019,103.00,104.25,100.90,102.20,102.338713660158693576,242984,1425,24866670.00,50712,20.87,3.35,-0.80
26-April-2019,107.40,107.65,103.10,103.60,104.948196505922686867,487110,3238,51121316.00,122410,25.13,4.55,-3.80
25-April-2019,108.55,109.85,107.00,107.60,108.219417912124957860,311465,1836,33706561.00,58051,18.64,2.85,-0.95
24-April-2019,113.25,113.25,104.75,108.00,106.939443456324714252,705605,3976,75457006.00,125545,17.79,8.50,-5.25
23-April-2019,113.35,113.90,111.15,111.55,112.357024006742813962,275256,1854,30926945.00,86835,31.55,2.75,-1.80
22-April-2019,113.50,115.00,111.75,113.25,113.603798585286160673,343391,2180,39010522.00,76922,22.40,3.25,-0.25
18-April-2019,112.90,116.35,111.50,113.65,114.471578553814771949,727514,4239,83279676.00,125207,17.21,4.85,0.75
16-April-2019,112.50,112.80,109.20,111.20,110.563676605329905306,433291,2930,47906246.00,135431,31.26,3.60,-1.30
15-April-2019,104.45,112.00,103.70,111.35,109.300629409950844352,992358,5690,108465354.00,154781,15.60,8.30,6.90
12-April-2019,104.30,104.30,101.80,103.50,103.074878429213689329,326970,1723,33702393.00,40423,12.36,2.50,-0.80
11-April-2019,103.45,104.10,101.95,103.85,103.019633939906898011,472600,2677,48687079.00,91674,19.40,2.15,0.40
10-April-2019,99.25,103.60,99.15,102.35,101.995921922948146494,1012487,6795,103269545.00,125222,12.37,4.45,3.10
9-April-2019,96.15,100.20,94.95,99.20,98.032413909010890093,351053,1988,34414573.00,117220,33.39,5.25,3.05
8-April-2019,98.50,98.95,95.60,96.15,96.816163372635507676,235780,1522,22827315.00,79825,33.86,3.35,-2.35
5-April-2019,97.55,99.95,97.25,98.45,98.567077565220657453,425977,2315,41987308.00,100821,23.67,2.70,0.90
4-April-2019,97.00,98.25,96.75,97.55,97.498768441176319030,388126,1837,37841807.00,89486,23.06,1.50,0.55
3-April-2019,99.00,100.20,96.15,97.15,98.573811596139203480,770929,4291,75993410.00,169946,22.04,4.05,-1.85
2-April-2019,92.45,99.00,91.50,98.15,96.334355436220498979,1424188,6931,137198233.00,219216,15.39,7.50,5.70
1-April-2019,86.90,93.35,86.30,92.45,91.192933336380763315,612538,3563,55859137.00,162972,26.61,7.05,5.55
29-March-2019,85.25,87.25,84.70,85.80,86.319144479125206862,190948,1124,16482468.00,75241,39.40,2.55,0.55
28-March-2019,85.00,85.55,84.10,84.70,84.710212480491628345,287697,1796,24370874.00,100463,34.92,1.45,-0.30
27-March-2019,86.85,86.85,84.65,85.25,85.461238601440878633,158792,1052,13570561.00,45794,28.84,2.20,-1.60
26-March-2019,87.95,87.95,85.20,86.15,85.739265135515015932,135889,922,11651023.00,49987,36.79,2.75,-1.80
25-March-2019,86.30,86.30,84.95,85.10,85.598007929600618895,175797,1181,15047873.00,66385,37.76,1.35,-1.20
22-March-2019,90.00,90.30,86.50,86.75,88.156734687367925807,250806,1309,22110238.00,134147,53.49,3.80,-3.25
20-March-2019,90.95,90.95,88.50,89.25,89.346573208722741433,138672,940,12389868.00,54912,39.60,2.45,-1.70
19-March-2019,90.50,91.25,89.70,90.15,90.363390891814664424,146286,846,13218899.00,33537,22.93,1.55,-0.35
18-March-2019,90.00,91.80,89.65,90.55,90.813976122912018808,158227,987,14369223.00,33168,20.96,2.15,0.55
15-March-2019,90.10,90.95,88.25,89.85,89.352091005810622800,244380,1368,21835864.00,63617,26.03,2.70,-0.25
14-March-2019,91.35,91.60,89.35,90.05,90.501805977694804997,164177,1075,14858315.00,28376,17.28,2.25,-1.30
13-March-2019,93.05,93.10,90.90,91.20,91.419850147741663149,189520,999,17325890.00,54065,28.53,2.20,-1.85
12-March-2019,94.00,94.30,92.30,93.10,93.609002991435479244,244030,1274,22843405.00,35833,14.68,2.00,-0.90
11-March-2019,92.90,93.20,91.80,92.75,92.642023061841624298,150465,1042,13939382.00,27327,18.16,1.40,-0.15
8-March-2019,94.00,94.40,90.85,91.65,92.039513378573186596,426615,2119,39265437.00,62815,14.72,3.55,-2.35
7-March-2019,96.60,97.55,93.65,94.90,95.488014521214586935,639065,3428,61023048.00,102020,15.96,3.90,-1.70
6-March-2019,96.45,96.65,93.35,94.15,95.342536994348602022,430336,1888,41029326.00,83611,19.43,3.30,-2.30
5-March-2019,93.00,97.70,91.20,95.95,94.806235964348379153,1172906,6174,111198803.00,112920,9.63,6.50,2.95
1-March-2019,90.00,90.80,87.90,90.15,89.332729992489446736,961314,4037,85876804.00,169995,17.68,2.90,0.15
28-February-2019,89.95,89.95,86.90,87.55,87.810383425857629048,309108,1435,27142892.00,33569,10.86,3.05,-2.40
27-February-2019,92.90,92.90,87.65,88.30,89.098975171685155837,189300,1374,16866436.00,41186,21.76,5.25,-4.60
26-February-2019,88.90,91.50,87.50,90.75,90.280989523714325329,310129,1342,27998753.00,133699,43.11,4.00,1.85
25-February-2019,89.60,90.70,88.70,89.65,89.507762431211175538,101579,711,9092109.00,27271,26.85,2.00,0.05
22-February-2019,88.50,89.90,86.80,89.20,88.338184193337687785,114825,850,10143432.00,26070,22.70,3.10,0.70
21-February-2019,86.80,88.50,85.70,88.00,87.203064425666722136,162249,1028,14148610.00,40864,25.19,2.80,1.20
20-February-2019,84.95,87.00,84.95,85.65,85.708404079539627371,87755,1031,7521341.00,22681,25.85,2.05,0.70
19-February-2019,84.30,86.20,83.95,84.95,85.293654927716755369,132465,1059,11298424.00,35592,26.87,2.25,0.65
18-February-2019,83.75,84.70,83.05,84.30,83.941464821222606689,152592,920,12808796.00,29460,19.31,1.65,0.55
15-February-2019,84.60,84.70,80.80,83.80,83.050285433571053478,236132,1732,19610830.00,52443,22.21,3.90,-0.80
14-February-2019,80.10,84.50,80.10,83.95,82.316081408175321382,191283,1317,15745667.00,56707,29.65,4.40,3.85
13-February-2019,80.75,81.50,80.00,80.30,80.658158108021965012,109811,794,8857153.00,29215,26.60,1.50,-0.45
12-February-2019,81.80,82.80,79.85,80.10,80.668527466810728613,199914,1731,16126768.00,59124,29.57,2.95,-1.70
11-February-2019,79.90,81.75,78.75,81.35,80.378887878907639410,354242,3740,28473578.00,87107,24.59,3.00,1.45
8-February-2019,85.00,85.00,72.05,81.45,80.055968926239841788,1449197,8753,116016870.00,223492,15.42,12.95,-3.55
7-February-2019,93.00,95.30,92.80,94.40,94.240976299195477277,239148,1263,22537541.00,42203,17.65,2.50,1.40
6-February-2019,91.30,92.75,88.85,92.25,90.699477996519976799,149999,820,13604831.00,34164,22.78,3.90,0.95
5-February-2019,94.30,94.30,90.00,90.50,90.816589799847758921,223330,1238,20282069.00,31849,14.26,4.30,-3.80
4-February-2019,94.00,94.70,92.30,92.85,93.325632141697668353,187893,935,17535233.00,60439,32.17,2.40,-1.15
